vendor_name,vendor_url,vendor_hg_url,vendor_company_count,vendor_six_month_change,vendor_product_count,products_of_vendor,product_url
Macrium,macrium.com,https://discovery.hgdata.com/collection/macrium-products-services,332,-,1,Reflect 8 Free,https://discovery.hgdata.com/product/reflect-8-free
myosh,myosh.com,https://discovery.hgdata.com/collection/myosh-products-services,272,-,1,myosh,https://discovery.hgdata.com/product/myosh
"Humanity.com, Inc.",humanity.com,https://discovery.hgdata.com/collection/humanity-com-inc-products-services,94,-,1,Humanity.com,https://discovery.hgdata.com/product/humanity-com
"Humi, Inc.",humi.ca,https://discovery.hgdata.com/collection/humi-inc-products-services,149,-,1,Humi,https://discovery.hgdata.com/product/humi
Zotabox,zotabox.com,https://discovery.hgdata.com/collection/zotabox-products-services,"7,786",-,1,Zotabox,https://discovery.hgdata.com/product/zotabox
SMART Technologies ULC,smarttech.com,https://discovery.hgdata.com/collection/smart-technologies-ulc-products-services,"10,344",-,1,SMART Board,https://discovery.hgdata.com/product/smart-board
ZTE Corporation,zte.com.cn,https://discovery.hgdata.com/collection/zte-corporation-products-services,115,-,1,ZTE,https://discovery.hgdata.com/product/zte
"RXNT, Inc.",rxnt.com,https://discovery.hgdata.com/collection/rxnt-inc-products-services,143,-,1,RxNT,https://discovery.hgdata.com/product/rxnt
"Anchore, Inc.",anchore.com,https://discovery.hgdata.com/collection/anchore-inc-products-services,176,-,1,Anchore,https://discovery.hgdata.com/product/anchore
"Delivra, Inc.",delivra.com,https://discovery.hgdata.com/collection/delivra-inc-products-services,261,-,1,Delivra,https://discovery.hgdata.com/product/delivra
"Pilot.com, Inc.",pilot.com,https://discovery.hgdata.com/collection/pilot-com-inc-products-services,74,-,1,Pilot,https://discovery.hgdata.com/product/pilot
"Sigma Computing, Inc.",sigmacomputing.com,https://discovery.hgdata.com/collection/sigma-computing-inc-products-services,118,-,1,Sigma Computing,https://discovery.hgdata.com/product/sigma-computing
"DealerSafeGuardSolutionS, LLC",dsgss.com,https://discovery.hgdata.com/collection/dealersafeguardsolutions-llc-products-services,15,-,1,Dealer Safeguard,https://discovery.hgdata.com/product/dealer-safeguard
Cadre Technologies,cadretech.com,https://discovery.hgdata.com/collection/cadre-technologies-products-services,97,-,1,Accuplus 3PL Warehouse Management Software,https://discovery.hgdata.com/product/accuplus-3pl-warehouse-management-software
"Freightos, Ltd.",freightos.com,https://discovery.hgdata.com/collection/freightos-ltd-products-services,100,-,1,Freightos,https://discovery.hgdata.com/product/freightos
"The Pixel Farm, Ltd.",thepixelfarm.co.uk,https://discovery.hgdata.com/collection/the-pixel-farm-ltd-products-services,547,-,1,PFTrack,https://discovery.hgdata.com/product/pftrack
"Unbabel, Inc.",unbabel.com,https://discovery.hgdata.com/collection/unbabel-inc-products-services,52,-,1,Unbabel,https://discovery.hgdata.com/product/unbabel
"inspHire, Ltd.",insphire.com,https://discovery.hgdata.com/collection/insphire-ltd-products-services,324,-,1,InspHire,https://discovery.hgdata.com/product/insphire
"Etch Mobile, Inc.",goodtime.io,https://discovery.hgdata.com/collection/etch-mobile-inc-products-services,33,-,1,GoodTime,https://discovery.hgdata.com/product/goodtime
"Aptos, Inc.",aptos.com,https://discovery.hgdata.com/collection/aptos-inc-products-services,332,-,6,Aptos CRM,https://discovery.hgdata.com/product/aptos-crm
"Aptos, Inc.",aptos.com,https://discovery.hgdata.com/collection/aptos-inc-products-services,332,-,6,Aptos Merchandising,https://discovery.hgdata.com/product/aptos-merchandising
"Aptos, Inc.",aptos.com,https://discovery.hgdata.com/collection/aptos-inc-products-services,332,-,6,Aptos OMS,https://discovery.hgdata.com/product/aptos-oms
"Aptos, Inc.",aptos.com,https://discovery.hgdata.com/collection/aptos-inc-products-services,332,-,6,Aptos POS,https://discovery.hgdata.com/product/aptos-pos
"Aptos, Inc.",aptos.com,https://discovery.hgdata.com/collection/aptos-inc-products-services,332,-,6,BT Fresca,https://discovery.hgdata.com/product/bt-fresca
"Aptos, Inc.",aptos.com,https://discovery.hgdata.com/collection/aptos-inc-products-services,332,-,6,ShopVisible,https://discovery.hgdata.com/product/shopvisible
"InfoSum, Ltd.",infosum.com,https://discovery.hgdata.com/collection/infosum-ltd-products-services,40,-,1,InfoSum,https://discovery.hgdata.com/product/infosum
AccuPOS Point of Sale,accupos.com,https://discovery.hgdata.com/collection/accupos-point-of-sale-products-services,188,-,1,AccuPOS,https://discovery.hgdata.com/product/accupos
National Payment Corporation,natpay.com,https://discovery.hgdata.com/collection/national-payment-corporation-products-services,58,-,1,Doculivery,https://discovery.hgdata.com/product/doculivery
Handshake,joinhandshake.com,https://discovery.hgdata.com/collection/handshake-products-services,"2,390",-,1,Handshake,https://discovery.hgdata.com/product/handshake
"Froala, Inc.",froala.com,https://discovery.hgdata.com/collection/froala-inc-products-services,48,-,1,Froala,https://discovery.hgdata.com/product/froala
"GetWellNetwork, Inc.",getwellnetwork.com,https://discovery.hgdata.com/collection/getwellnetwork-inc-products-services,34,-,1,GetWellNetwork,https://discovery.hgdata.com/product/getwellnetwork
Sopra HR Software,soprahr.com,https://discovery.hgdata.com/collection/sopra-hr-software-products-services,110,-,2,HR Access,https://discovery.hgdata.com/product/hr-access
Sopra HR Software,soprahr.com,https://discovery.hgdata.com/collection/sopra-hr-software-products-services,110,-,2,Sopra HR Software,https://discovery.hgdata.com/product/sopra-hr-software
"GenRocket, Inc.",genrocket.com,https://discovery.hgdata.com/collection/genrocket-inc-products-services,46,-,1,GenRocket,https://discovery.hgdata.com/product/genrocket
La Fourchette SAS,thefork.com,https://discovery.hgdata.com/collection/la-fourchette-sas-products-services,"1,217",-,1,BookaTable,https://discovery.hgdata.com/product/bookatable
Solutions For Direct Selling,s4ds.com,https://discovery.hgdata.com/collection/solutions-for-direct-selling-products-services,6,-,1,Solutions For Direct Selling (S4DS),https://discovery.hgdata.com/product/solutions-for-direct-selling-s4ds
The Open Group,opengroup.org,https://discovery.hgdata.com/collection/the-open-group-products-services,"1,88,920",-,1,Unix,https://discovery.hgdata.com/product/unix
"Franpos, Inc.",franpos.com,https://discovery.hgdata.com/collection/franpos-inc-products-services,9,-,1,iConnect POS,https://discovery.hgdata.com/product/iconnect-pos
Axiomatics AB,axiomatics.com,https://discovery.hgdata.com/collection/axiomatics-ab-products-services,118,-,1,Axiomatics,https://discovery.hgdata.com/product/axiomatics
"SpyCloud, Inc.",spycloud.com,https://discovery.hgdata.com/collection/spycloud-inc-products-services,32,-,1,SpyCloud,https://discovery.hgdata.com/product/spycloud
"HiveIO, Inc.",hiveio.com,https://discovery.hgdata.com/collection/hiveio-inc-products-services,42,-,1,Atlantis HyperScale,https://discovery.hgdata.com/product/atlantis-hyperscale
"VideoBloom, Inc.",videobloom.com,https://discovery.hgdata.com/collection/videobloom-inc-products-services,14,-,1,VideoBloom,https://discovery.hgdata.com/product/videobloom
Visual Components Oy,visualcomponents.com,https://discovery.hgdata.com/collection/visual-components-oy-products-services,244,-,1,Visual Components,https://discovery.hgdata.com/product/visual-components
"Tradeshift, Inc.",tradeshift.com,https://discovery.hgdata.com/collection/tradeshift-inc-products-services,103,-,1,Tradeshift,https://discovery.hgdata.com/product/tradeshift
StaffReady,staffready.com,https://discovery.hgdata.com/collection/staffready-products-services,38,-,1,StaffReady,https://discovery.hgdata.com/product/staffready
"SILVERWARE POS, Inc.",silverwarepos.com,https://discovery.hgdata.com/collection/silverware-pos-inc-products-services,466,-,1,Silverware POS,https://discovery.hgdata.com/product/silverware-pos
"Behavox, Ltd.",behavox.com,https://discovery.hgdata.com/collection/behavox-ltd-products-services,28,-,1,Behavox,https://discovery.hgdata.com/product/behavox
"Flan Technologies, Ltd.",keytiles.com,https://discovery.hgdata.com/collection/flan-technologies-ltd-products-services,14,-,1,KeyTiles,https://discovery.hgdata.com/product/keytiles
"OneTrust, LLC",onetrust.com,https://discovery.hgdata.com/collection/onetrust-llc-products-services,"3,013",-,6,Integris,https://discovery.hgdata.com/product/integris
"OneTrust, LLC",onetrust.com,https://discovery.hgdata.com/collection/onetrust-llc-products-services,"3,013",-,6,OneTrust (Unspecified Product),https://discovery.hgdata.com/product/onetrust-unspecified-product
"OneTrust, LLC",onetrust.com,https://discovery.hgdata.com/collection/onetrust-llc-products-services,"3,013",-,6,OneTrust DataGovernance,https://discovery.hgdata.com/product/onetrust-datagovernance
"OneTrust, LLC",onetrust.com,https://discovery.hgdata.com/collection/onetrust-llc-products-services,"3,013",-,6,OneTrust GRC,https://discovery.hgdata.com/product/onetrust-grc
"OneTrust, LLC",onetrust.com,https://discovery.hgdata.com/collection/onetrust-llc-products-services,"3,013",-,6,OneTrust Privacy,https://discovery.hgdata.com/product/onetrust-privacy
"OneTrust, LLC",onetrust.com,https://discovery.hgdata.com/collection/onetrust-llc-products-services,"3,013",-,6,OneTrust Vendorpedia,https://discovery.hgdata.com/product/onetrust-vendorpedia
"Davisware, Inc.",davisware.com,https://discovery.hgdata.com/collection/davisware-inc-products-services,50,-,1,S2K Vision,https://discovery.hgdata.com/product/s2k-vision
AMBER Molecular Dynamics,ambermd.org,https://discovery.hgdata.com/collection/amber-molecular-dynamics-products-services,549,-,1,AMBER,https://discovery.hgdata.com/product/amber
ShinyStat S.p.A.,shinystat.com,https://discovery.hgdata.com/collection/shinystat-s-p-a-products-services,"7,973",-,1,ShinyStat,https://discovery.hgdata.com/product/shinystat
"Stone Edge Technologies, Inc.",stoneedge.com,https://discovery.hgdata.com/collection/stone-edge-technologies-inc-products-services,481,-,1,Stone Edge Order Manager,https://discovery.hgdata.com/product/stone-edge-order-manager
"Hitron Technologies, Inc.",hitrontech.com,https://discovery.hgdata.com/collection/hitron-technologies-inc-products-services,46,-,1,Hitron,https://discovery.hgdata.com/product/hitron
Leica Geosystems AG,leica-geosystems.com,https://discovery.hgdata.com/collection/leica-geosystems-ag-products-services,"1,126",-,1,Leica Cyclone,https://discovery.hgdata.com/product/leica-cyclone
"Ribbon Communications, Inc.",ribboncommunications.com,https://discovery.hgdata.com/collection/ribbon-communications-inc-products-services,248,-,2,Neptune NPT-1200,https://discovery.hgdata.com/product/neptune-npt-1200
"Ribbon Communications, Inc.",ribboncommunications.com,https://discovery.hgdata.com/collection/ribbon-communications-inc-products-services,248,-,2,Ribbon Communications,https://discovery.hgdata.com/product/ribbon-communications
"ICS Software, Ltd.",icssoftware.net,https://discovery.hgdata.com/collection/ics-software-ltd-products-services,23,-,1,SammyEHR,https://discovery.hgdata.com/product/sammyehr
"DigitalShipper, LLC",digitalshipper.com,https://discovery.hgdata.com/collection/digitalshipper-llc-products-services,4,-,1,DigitalShipper,https://discovery.hgdata.com/product/digitalshipper
Vienna Ab initio Simulation Package,vasp.at,https://discovery.hgdata.com/collection/vienna-ab-initio-simulation-package-products-services,640,-,1,VASP,https://discovery.hgdata.com/product/vasp
"Aestiva Software, Inc.",aestiva.com,https://discovery.hgdata.com/collection/aestiva-software-inc-products-services,470,-,1,Aestiva,https://discovery.hgdata.com/product/aestiva
Sciforma Corporation,sciforma.com,https://discovery.hgdata.com/collection/sciforma-corporation-products-services,977,-,1,Sciforma,https://discovery.hgdata.com/product/sciforma
"JB Developers, Inc.",jbdev.com,https://discovery.hgdata.com/collection/jb-developers-inc-products-services,73,-,1,JBDev,https://discovery.hgdata.com/product/jbdev
"Verge, Inc.",vergesystems.com,https://discovery.hgdata.com/collection/verge-inc-products-services,30,-,1,WebHR,https://discovery.hgdata.com/product/webhr
"Conviva, Inc.",conviva.com,https://discovery.hgdata.com/collection/conviva-inc-products-services,421,-,1,Conviva,https://discovery.hgdata.com/product/conviva
"Accellion USA, LLC",kiteworks.com,https://discovery.hgdata.com/collection/accellion-usa-llc-products-services,702,-,1,Accellion,https://discovery.hgdata.com/product/accellion
"SingleStore, Inc.",singlestore.com,https://discovery.hgdata.com/collection/singlestore-inc-products-services,998,-,1,SingleStore,https://discovery.hgdata.com/product/singlestore
Symphony Retail Solutions,symphonyretailai.com,https://discovery.hgdata.com/collection/symphony-retail-solutions-products-services,250,-,1,Symphony RetailAI,https://discovery.hgdata.com/product/symphony-retailai
"Blue Prism, Ltd.",blueprism.com,https://discovery.hgdata.com/collection/blue-prism-ltd-products-services,"4,757",-,2,Blue Prism,https://discovery.hgdata.com/product/blue-prism
"Blue Prism, Ltd.",blueprism.com,https://discovery.hgdata.com/collection/blue-prism-ltd-products-services,"4,757",-,2,Blue Prism Cloud,https://discovery.hgdata.com/product/blue-prism-cloud
MedKeeper,medkeeper.com,https://discovery.hgdata.com/collection/medkeeper-products-services,150,-,1,PharmacyKeeper,https://discovery.hgdata.com/product/pharmacykeeper
Informatics Corporation of America,ica-carealign.com,https://discovery.hgdata.com/collection/informatics-corporation-of-america-products-services,31,-,1,CareAlign,https://discovery.hgdata.com/product/carealign
"Baxter Planning Systems, Inc.",baxterplanning.com,https://discovery.hgdata.com/collection/baxter-planning-systems-inc-products-services,58,-,1,Baxter Planning,https://discovery.hgdata.com/product/baxter-planning
"CDK Global, LLC",cdkglobal.com,https://discovery.hgdata.com/collection/cdk-global-llc-products-services,246,-,2,CDK Desking,https://discovery.hgdata.com/product/cdk-desking
"CDK Global, LLC",cdkglobal.com,https://discovery.hgdata.com/collection/cdk-global-llc-products-services,246,-,2,CDK Global Payroll Plus,https://discovery.hgdata.com/product/cdk-global-payroll-plus
Quiet Logistics,quietlogistics.com,https://discovery.hgdata.com/collection/quiet-logistics-products-services,49,-,1,Quiet Logistics,https://discovery.hgdata.com/product/quiet-logistics
"Denodo Technologies, Inc.",denodo.com,https://discovery.hgdata.com/collection/denodo-technologies-inc-products-services,"1,293",-,1,Denodo,https://discovery.hgdata.com/product/denodo
"Altair Engineering, Inc.",altair.com,https://discovery.hgdata.com/collection/altair-engineering-inc-products-services,"9,955",-,23,Altair AcuSolve,https://discovery.hgdata.com/product/altair-acusolve
"Altair Engineering, Inc.",altair.com,https://discovery.hgdata.com/collection/altair-engineering-inc-products-services,"9,955",-,23,Altair FEKO,https://discovery.hgdata.com/product/altair-feko
