vendor_name,vendor_url,vendor_hg_url,vendor_company_count,vendor_six_month_change,vendor_product_count
"ScanFiles, Inc.",scanfiles.com,https://discovery.hgdata.com/collection/scanfiles-inc-products-services,110,-,1
"PropelPLM, Inc.",propelplm.com,https://discovery.hgdata.com/collection/propelplm-inc-products-services,119,-,1
Semantic Web Company GmbH,semantic-web.com,https://discovery.hgdata.com/collection/semantic-web-company-gmbh-products-services,153,-,1
Missler Software S.A.,topsolid.com,https://discovery.hgdata.com/collection/missler-software-s-a-products-services,106,-,1
"X1 DISCOVERY, Inc.",x1.com,https://discovery.hgdata.com/collection/x1-discovery-inc-products-services,113,-,1
ORTEC B.V.,ortec.com,https://discovery.hgdata.com/collection/ortec-b-v-products-services,99,-,1
"Granicus, Inc.",granicus.com,https://discovery.hgdata.com/collection/granicus-inc-products-services,111,-,1
"Arlo Software, Ltd.",arlo.co,https://discovery.hgdata.com/collection/arlo-software-ltd-products-services,104,-,1
"Novopath, LLC",novopath.com,https://discovery.hgdata.com/collection/novopath-llc-products-services,98,-,1
"Hyperwallet Systems, Inc.",hyperwallet.com,https://discovery.hgdata.com/collection/hyperwallet-systems-inc-products-services,104,-,1
CalAmp Corporation,calamp.com,https://discovery.hgdata.com/collection/calamp-corporation-products-services,101,-,1
Loy & Hutz Solutions GmbH,loyhutz.de,https://discovery.hgdata.com/collection/loy-and-hutz-solutions-gmbh-products-services,106,-,1
"ConnectAndSell, Inc.",connectandsell.com,https://discovery.hgdata.com/collection/connectandsell-inc-products-services,94,-,1
IDFR SARL,idfr.net,https://discovery.hgdata.com/collection/idfr-sarl-products-services,100,-,1
"Americaneagle.com, Inc.",americaneagle.com,https://discovery.hgdata.com/collection/americaneagle-com-inc-products-services,91,-,1
"Service Pro .Net, Inc.",servicepro.com,https://discovery.hgdata.com/collection/service-pro-net-inc-products-services,110,-,1
Relay42 Netherlands B.V.,relay42.com,https://discovery.hgdata.com/collection/relay42-netherlands-b-v-products-services,106,-,1
"InnRoad, Inc.",innroad.com,https://discovery.hgdata.com/collection/innroad-inc-products-services,114,-,1
2BrightSparks Pte Ltd,2brightsparks.com,https://discovery.hgdata.com/collection/2brightsparks-pte-ltd-products-services,99,-,1
"Zscaler, Inc.",zscaler.com,https://discovery.hgdata.com/collection/zscaler-inc-products-services,"3,897",-,11
BrandMaker GmbH,brandmaker.com,https://discovery.hgdata.com/collection/brandmaker-gmbh-products-services,112,-,1
"Flexport International, LLC",flexport.com,https://discovery.hgdata.com/collection/flexport-international-llc-products-services,108,-,1
Lorex Corporation,lorex.com,https://discovery.hgdata.com/collection/lorex-corporation-products-services,101,-,1
"Foxit Software, Inc.",foxit.com,https://discovery.hgdata.com/collection/foxit-software-inc-products-services,"1,284",-,2
True Fit Corporation,truefit.com,https://discovery.hgdata.com/collection/true-fit-corporation-products-services,104,-,1
"Mailinblack, LLC",mailinblack.com,https://discovery.hgdata.com/collection/mailinblack-llc-products-services,96,-,1
baramundi software AG,baramundi.com,https://discovery.hgdata.com/collection/baramundi-software-ag-products-services,98,-,1
SoCloz Company,socloz.com,https://discovery.hgdata.com/collection/socloz-company-products-services,98,-,1
"Weave Communications, Inc.",getweave.com,https://discovery.hgdata.com/collection/weave-communications-inc-products-services,112,-,1
Instagress,instagress.com,https://discovery.hgdata.com/collection/instagress-products-services,101,-,1
Target2Sell SAS,target2sell.com,https://discovery.hgdata.com/collection/target2sell-sas-products-services,104,-,1
"Contactually, Inc.",contactually.com,https://discovery.hgdata.com/collection/contactually-inc-products-services,105,-,1
BryterCX,brytercx.com,https://discovery.hgdata.com/collection/brytercx-products-services,98,-,1
"UserIQ, Inc.",useriq.com,https://discovery.hgdata.com/collection/useriq-inc-products-services,96,-,1
"The Medibase Group, Inc.",medibase.com,https://discovery.hgdata.com/collection/the-medibase-group-inc-products-services,109,-,1
"Communications Test Design, Inc.",ctdi.com,https://discovery.hgdata.com/collection/communications-test-design-inc-products-services,93,-,1
"Viraltag, Inc.",viraltag.com,https://discovery.hgdata.com/collection/viraltag-inc-products-services,97,-,1
Daisycon B.V.,daisycon.com,https://discovery.hgdata.com/collection/daisycon-b-v-products-services,110,-,1
"Bill4Time, LLC",bill4time.com,https://discovery.hgdata.com/collection/bill4time-llc-products-services,217,-,1
"Cirius Group, Inc.",ciriusgroup.com,https://discovery.hgdata.com/collection/cirius-group-inc-products-services,98,-,1
"Sifter, LLC",sifterapp.com,https://discovery.hgdata.com/collection/sifter-llc-products-services,94,-,1
Lalamove,lalamove.com,https://discovery.hgdata.com/collection/lalamove-products-services,113,-,1
"Zuken UK, Ltd.",zuken.com,https://discovery.hgdata.com/collection/zuken-uk-ltd-products-services,"3,036",-,3
Cryptshare AG,cryptshare.com,https://discovery.hgdata.com/collection/cryptshare-ag-products-services,93,-,1
"Tenant Technologies, Inc.",tenanttech.com,https://discovery.hgdata.com/collection/tenant-technologies-inc-products-services,96,-,1
"MindMatrix, Inc.",mindmatrix.net,https://discovery.hgdata.com/collection/mindmatrix-inc-products-services,110,-,1
"Flipcause, Inc.",flipcause.com,https://discovery.hgdata.com/collection/flipcause-inc-products-services,109,-,1
"MD Logic, Inc.",mdlogic.com,https://discovery.hgdata.com/collection/md-logic-inc-products-services,93,-,1
"TripLog, Inc.",triplogmileage.com,https://discovery.hgdata.com/collection/triplog-inc-products-services,101,-,1
"Salary Finance, Ltd.",salaryfinance.com,https://discovery.hgdata.com/collection/salary-finance-ltd-products-services,93,-,1
Brainloop AG,brainloop.com,https://discovery.hgdata.com/collection/brainloop-ag-products-services,92,-,1
RapidAPI,rapidapi.com,https://discovery.hgdata.com/collection/rapidapi-products-services,104,-,1
"TigerConnect, Inc.",tigerconnect.com,https://discovery.hgdata.com/collection/tigerconnect-inc-products-services,117,-,1
Jobscope,jobscope.com,https://discovery.hgdata.com/collection/jobscope-products-services,112,-,1
"Gaglers, Inc.",callhub.io,https://discovery.hgdata.com/collection/gaglers-inc-products-services,97,-,1
"Shift4 Payments, LLC",shift4.com,https://discovery.hgdata.com/collection/shift4-payments-llc-products-services,102,-,1
"FRONTLINE Selling, LLC",frontlineselling.com,https://discovery.hgdata.com/collection/frontline-selling-llc-products-services,104,-,1
ZTE Corporation,zte.com.cn,https://discovery.hgdata.com/collection/zte-corporation-products-services,115,-,1
Minuteman Power Technologies,minutemanups.com,https://discovery.hgdata.com/collection/minuteman-power-technologies-products-services,104,-,1
"Sandata Technologies, LLC",sandata.com,https://discovery.hgdata.com/collection/sandata-technologies-llc-products-services,95,-,1
"Feedzai, Inc.",feedzai.com,https://discovery.hgdata.com/collection/feedzai-inc-products-services,101,-,1
JustOn GmbH,juston.com,https://discovery.hgdata.com/collection/juston-gmbh-products-services,99,-,1
"SafePaaS, Inc.",safepaas.com,https://discovery.hgdata.com/collection/safepaas-inc-products-services,102,-,1
"Ace Metrix, Inc.",acemetrix.com,https://discovery.hgdata.com/collection/ace-metrix-inc-products-services,104,-,1
"ENGIE Insight Services, Inc.",engieimpact.com,https://discovery.hgdata.com/collection/engie-insight-services-inc-products-services,105,-,1
VerityStream,veritystream.com,https://discovery.hgdata.com/collection/veritystream-products-services,98,-,1
"RankRanger, LLC",rankranger.com,https://discovery.hgdata.com/collection/rankranger-llc-products-services,100,-,1
Pagemodo,pagemodo.com,https://discovery.hgdata.com/collection/pagemodo-products-services,98,-,1
Mercateo Deutschland AG,mercateo.com,https://discovery.hgdata.com/collection/mercateo-deutschland-ag-products-services,107,-,1
Simplify360,simplify360.com,https://discovery.hgdata.com/collection/simplify360-products-services,109,-,1
GE Power,ge.com/power,https://discovery.hgdata.com/collection/ge-power-products-services,100,-,1
"Astronomer, Inc.",astronomer.io,https://discovery.hgdata.com/collection/astronomer-inc-products-services,118,-,1
"Yoobic, Ltd.",yoobic.com,https://discovery.hgdata.com/collection/yoobic-ltd-products-services,93,-,1
WInpos Group AB,winpos.com,https://discovery.hgdata.com/collection/winpos-group-ab-products-services,174,-,1
"BuzzBoard, Inc.",buzzboard.com,https://discovery.hgdata.com/collection/buzzboard-inc-products-services,92,-,1
Dynisco,dynisco.com,https://discovery.hgdata.com/collection/dynisco-products-services,113,-,1
BigchainDB GmbH,bigchaindb.com,https://discovery.hgdata.com/collection/bigchaindb-gmbh-products-services,113,-,1
Stats24,stats24.com,https://discovery.hgdata.com/collection/stats24-products-services,100,-,1
"iHASCO, Ltd.",ihasco.co.uk,https://discovery.hgdata.com/collection/ihasco-ltd-products-services,92,-,1
"Veoci, Inc.",veoci.com,https://discovery.hgdata.com/collection/veoci-inc-products-services,109,-,1
"Lacework, Inc.",lacework.com,https://discovery.hgdata.com/collection/lacework-inc-products-services,121,-,1
"Deskera US, Inc.",deskera.com,https://discovery.hgdata.com/collection/deskera-us-inc-products-services,108,-,1
CRMnext,crmnext.com,https://discovery.hgdata.com/collection/crmnext-products-services,96,-,1
"ThreatConnect, Inc.",threatconnect.com,https://discovery.hgdata.com/collection/threatconnect-inc-products-services,224,-,1
Blubrry Podcasting,blubrry.com,https://discovery.hgdata.com/collection/blubrry-podcasting-products-services,93,-,1
"Fastpath, Inc.",gofastpath.com,https://discovery.hgdata.com/collection/fastpath-inc-products-services,111,-,1
"CustomShow, Inc.",customshow.com,https://discovery.hgdata.com/collection/customshow-inc-products-services,112,-,1
SIGMA Engineering GmbH,sigmasoft.de,https://discovery.hgdata.com/collection/sigma-engineering-gmbh-products-services,107,-,1
"Zoomd, Ltd.",zoomd.com,https://discovery.hgdata.com/collection/zoomd-ltd-products-services,99,-,1
"Calm.com, Inc.",calm.com,https://discovery.hgdata.com/collection/calm-com-inc-products-services,118,-,1
Lighthouse 360,lh360.com,https://discovery.hgdata.com/collection/lighthouse-360-products-services,93,-,1
"Alluresoft, LLC",divvyhq.com,https://discovery.hgdata.com/collection/alluresoft-llc-products-services,94,-,1
"DivvyPay, LLC",getdivvy.com,https://discovery.hgdata.com/collection/divvypay-llc-products-services,116,-,1
"Spring Medical Systems, Inc.",springcharts.com,https://discovery.hgdata.com/collection/spring-medical-systems-inc-products-services,104,-,1
"Curly Technologies, LLC",curlytech.com,https://discovery.hgdata.com/collection/curly-technologies-llc-products-services,96,-,1
"One2Team, Inc.",one2team.com,https://discovery.hgdata.com/collection/one2team-inc-products-services,99,-,1
"Ordoro, Inc.",ordoro.com,https://discovery.hgdata.com/collection/ordoro-inc-products-services,100,-,1
TMF Group B.V.,tmf-group.com,https://discovery.hgdata.com/collection/tmf-group-b-v-products-services,116,-,1
"DBMaestro, Inc.",dbmaestro.com,https://discovery.hgdata.com/collection/dbmaestro-inc-products-services,97,-,1
"Oculu, LLC",oculu.com,https://discovery.hgdata.com/collection/oculu-llc-products-services,102,-,1
Activu Corporation,activu.com,https://discovery.hgdata.com/collection/activu-corporation-products-services,101,-,1
"Advanced E Media, Inc.",webjaguar.com,https://discovery.hgdata.com/collection/advanced-e-media-inc-products-services,96,-,1
Hybrid Analysis GmbH,hybrid-analysis.com,https://discovery.hgdata.com/collection/hybrid-analysis-gmbh-products-services,110,-,1
"Netsweeper, Inc.",netsweeper.com,https://discovery.hgdata.com/collection/netsweeper-inc-products-services,99,-,1
"Dapresy North America, Inc.",dapresy.com,https://discovery.hgdata.com/collection/dapresy-north-america-inc-products-services,109,-,1
"RedPoint Global, Inc.",redpointglobal.com,https://discovery.hgdata.com/collection/redpoint-global-inc-products-services,138,-,2
"Salesfloor, Inc.",salesfloor.net,https://discovery.hgdata.com/collection/salesfloor-inc-products-services,97,-,1
"1 EDI Source, Inc.",1edisource.com,https://discovery.hgdata.com/collection/1-edi-source-inc-products-services,114,-,1
Green Dot Corporation,greendot.com,https://discovery.hgdata.com/collection/green-dot-corporation-products-services,99,-,1
"Bepoz America, LLC",bepoz.com,https://discovery.hgdata.com/collection/bepoz-america-llc-products-services,111,-,1
Logikcull,logikcull.com,https://discovery.hgdata.com/collection/logikcull-products-services,115,-,1
"Alkami Technology, Inc.",alkami.com,https://discovery.hgdata.com/collection/alkami-technology-inc-products-services,108,-,1
"New Vision Information Systems, Inc.",furniturewizard.com,https://discovery.hgdata.com/collection/new-vision-information-systems-inc-products-services,102,-,1
"Aplos Software, LLC",aplos.com,https://discovery.hgdata.com/collection/aplos-software-llc-products-services,97,-,1
"Akumina, Inc.",akumina.com,https://discovery.hgdata.com/collection/akumina-inc-products-services,95,-,1
"DSG, Inc.",dsg-us.com,https://discovery.hgdata.com/collection/dsg-inc-products-services,118,-,1
Multipub,multipub.com,https://discovery.hgdata.com/collection/multipub-products-services,100,-,1
Sermicro Group,gruposermicro.com,https://discovery.hgdata.com/collection/sermicro-group-products-services,110,-,1
"LeapFILE, Inc.",leapfile.com,https://discovery.hgdata.com/collection/leapfile-inc-products-services,98,-,1
"Vinzant Software, Inc.",vinzantsoftware.com,https://discovery.hgdata.com/collection/vinzant-software-inc-products-services,100,-,1
"Apartments247.com, Inc.",apartments247.com,https://discovery.hgdata.com/collection/apartments247-com-inc-products-services,95,-,1
"Unqork, Inc.",unqork.com,https://discovery.hgdata.com/collection/unqork-inc-products-services,113,-,1
"ConvergeOne, Inc.",convergeone.com,https://discovery.hgdata.com/collection/convergeone-inc-products-services,114,-,1
"Nexus Systems, LLC",nexussystems.com,https://discovery.hgdata.com/collection/nexus-systems-llc-products-services,111,-,1
"People Center, Inc.",rippling.com,https://discovery.hgdata.com/collection/people-center-inc-products-services,104,-,1
"Apptivo, Inc.",apptivo.com,https://discovery.hgdata.com/collection/apptivo-inc-products-services,110,-,1
VersaPay Corporation,versapay.com,https://discovery.hgdata.com/collection/versapay-corporation-products-services,103,-,1
"PhaseWare, Inc.",phaseware.com,https://discovery.hgdata.com/collection/phaseware-inc-products-services,100,-,1
ACGI Software,acgisoftware.com,https://discovery.hgdata.com/collection/acgi-software-products-services,96,-,1
Sitoo AB,sitoo.com,https://discovery.hgdata.com/collection/sitoo-ab-products-services,94,-,1
